country,cowcc,year,risk,level,explore,pursue,acquire,gdpcap,g2,industry1,rivalry,disputes,allies,democracy,democratization,percentdems,openness,liberalization
Ireland,205,1949,4,0,0,0,0,,,0,0,,0,8,0,28.75,,
Ireland,205,1950,5,0,0,0,0,4311,18600000,0,0,0,0,8,0,29.629999,70.93,11.62
Ireland,205,1951,6,0,0,0,0,4417,19500000,0,0,0,0,8,0,29.27,82.550003,11.62
Ireland,205,1952,7,0,0,0,0,4455,19800000,0,0,0,0,10,2,32.93,69.629997,-1.3
Ireland,205,1953,8,0,0,0,0,4597,21100000,0,0,0,0,10,2,31.33,66.860001,-4.0799999
Ireland,205,1954,9,0,0,0,0,4672,21800000,0,0,0,0,10,2,31.4,65.449997,-5.48
Ireland,205,1955,10,0,0,0,0,4832,23300000,0,0,0,0,10,2,31.030001,67.18,-15.37
Ireland,205,1956,11,0,0,0,0,4778,22800000,0,0,0,0,10,2,31.82,60.990002,-8.6499996
Ireland,205,1957,12,0,0,0,0,4741,22500000,0,0,0,0,10,0,32.580002,62.740002,-4.1199999
Ireland,205,1958,13,0,0,0,0,4742,22500000,0,0,0,0,10,0,28.889999,62.860001,-2.5899999
Ireland,205,1959,14,0,0,0,0,4932,24300000,0,0,0,0,10,0,29.030001,62.73,-4.4499998
Ireland,205,1960,15,0,0,0,0,5208,27100000,0,0,0,0,10,0,25.889999,64.690002,3.7
Ireland,205,1961,16,0,0,0,0,5460,29800000,0,0,0,0,10,0,25.219999,69.809998,7.0700002
Ireland,205,1962,17,0,0,0,0,5593,31300000,0,0,0,0,10,0,25.219999,66.889999,4.0300002
Ireland,205,1963,18,0,0,0,0,5795,33600000,0,0,0,0,10,0,25.219999,69.970001,7.2399998
Ireland,205,1964,19,0,0,0,0,5965,35600000,1,0,0,0,10,0,21.950001,70.089996,5.4000001
Ireland,205,1965,20,0,0,0,0,6021,36300000,1,0,0,0,10,0,22.58,74.32,4.52
Ireland,205,1966,21,0,0,0,0,6075,36900000,1,0,0,0,10,0,22.83,75.730003,8.8299999
Ireland,205,1967,22,0,0,0,0,6376,40700000,1,0,0,0,10,0,22.66,74.120003,4.1399999
Ireland,205,1968,23,0,0,0,0,6848,46900000,1,0,0,0,10,0,22.9,79.370003,9.2799997
Ireland,205,1969,24,0,0,0,0,7160,51300000,1,0,0,0,10,0,23.66,79.290001,4.9699998
Ireland,205,1970,25,0,0,0,0,7275,52900000,1,0,0,0,10,0,24.059999,77.480003,1.75
Ireland,205,1971,26,0,0,0,0,7445,55400000,1,0,0,0,10,0,22.790001,75.160004,1.04
Ireland,205,1972,27,0,0,0,0,7809,61000000,1,0,0,0,10,0,23.360001,70.389999,-8.9700003
Ireland,205,1973,28,0,0,0,0,8056,64900000,1,0,0,0,10,0,24.82,78.32,-0.98000002
Ireland,205,1974,29,0,0,0,0,8248,68000000,1,0,0,0,10,0,25.360001,94.379997,16.9
Ireland,205,1975,30,0,0,0,0,8530,72800000,1,0,0,0,10,0,25.35,86.440002,11.28
Ireland,205,1976,31,0,0,0,0,8522,72600000,1,0,0,0,10,0,26.059999,94.970001,24.57
Ireland,205,1977,32,0,0,0,0,9127,83300000,1,0,0,0,10,0,26.059999,102,23.690001
Ireland,205,1978,33,0,0,0,0,9664,93400000,1,0,0,0,10,0,26.059999,103.79,9.4099998
Ireland,205,1979,34,0,0,0,0,9817,96400000,1,0,0,0,10,0,26.76,109.6,23.16
Ireland,205,1980,35,0,0,0,0,9978,99600000,1,0,0,0,10,0,26.059999,106.48,11.52
Ireland,205,1981,36,0,0,0,0,10201,104000000,1,0,0,0,10,0,25.35,105.1,3.0999999
Ireland,205,1982,37,0,0,0,0,10324,107000000,1,0,0,0,10,0,26.059999,97.809998,-5.98
Ireland,205,1983,38,0,0,0,0,10211,104000000,1,0,0,0,10,0,26.76,101.73,-7.8699999
Ireland,205,1984,39,0,0,0,0,10597,112000000,1,0,0.2,0,10,0,26.76,112.74,6.2600002
Ireland,205,1985,40,0,0,0,0,10877,118000000,1,0,0.40000001,0,10,0,27.459999,112.17,7.0700002
Ireland,205,1986,41,0,0,0,0,10817,117000000,1,0,0.40000001,0,10,0,27.459999,101.1,3.29
Ireland,205,1987,42,0,0,0,0,11341,129000000,1,0,0.40000001,0,10,0,27.459999,104.87,3.1400001
Ireland,205,1988,43,0,0,0,0,12004,144000000,1,0,0.40000001,0,10,0,28.870001,109.53,-3.21
Ireland,205,1989,44,0,0,0,0,12820,164000000,1,0,0.2,0,10,0,30.280001,117.07,4.9000001
Ireland,205,1990,45,0,0,0,0,14134,200000000,1,0,0,0,10,0,34.029999,109.33,8.2299995
Ireland,205,1991,46,0,0,0,0,14305,205000000,1,0,0,0,10,0,32.91,110.8,5.9299998
Ireland,205,1992,47,0,0,0,0,14636,214000000,1,0,0,0,10,0,34.810001,114.03,4.5
Ireland,205,1993,48,0,0,0,0,14946,223000000,1,0,0,0,10,0,35,121.38,4.3099999
Ireland,205,1994,49,0,0,0,0,15761,248000000,1,0,0,0,10,0,35,131.67,22.34
Ireland,205,1995,50,0,0,0,0,17269,298000000,1,0,0,0,10,0,35.220001,141.23,30.43
Ireland,205,1996,51,0,0,0,0,18495,342000000,1,0,0,0,10,0,37.110001,143.46001,29.42
Ireland,205,1997,52,0,0,0,0,20321,413000000,1,0,0,0,10,0,35.849998,146.95,25.57
Ireland,205,1998,53,0,0,0,0,21849,477000000,1,0,0,0,10,0,35.849998,161.8,30.129999
Ireland,205,1999,54,0,0,0,0,23935,573000000,1,0,0,0,10,0,31.450001,163.57001,22.33
Ireland,205,2000,55,0,0,0,0,26378,696000000,1,0,0.2,0,10,0,31.450001,175.56,32.099998
Netherlands,210,1945,0,0,0,0,0,,,1,0,,0,10,0,29.17,,
Netherlands,210,1946,1,0,0,0,0,,,1,0,,0,10,0,30.139999,,
Netherlands,210,1947,2,0,0,0,0,,,1,0,,0,10,0,28.379999,,
Netherlands,210,1948,3,0,0,0,0,,,1,0,,0,10,0,29.110001,,
Netherlands,210,1949,4,0,0,0,0,,,1,0,,1,10,0,28.75,,
Netherlands,210,1950,5,0,0,0,0,6994,48900000,1,0,0,1,10,0,29.629999,86.589996,8.3599997
Netherlands,210,1951,6,0,0,0,0,6916,47800000,1,0,1,1,10,0,29.27,94.949997,8.3599997
Netherlands,210,1952,7,0,0,0,0,6844,46800000,1,0,1,1,10,0,32.93,91.080002,4.5
Netherlands,210,1953,8,0,0,0,0,7352,54100000,1,0,1.25,1,10,0,31.33,88.699997,2.1099999
Netherlands,210,1954,9,0,0,0,0,7926,62800000,1,0,1.25,1,10,0,31.4,91.239998,4.6500001
Netherlands,210,1955,10,0,0,0,0,8364,70000000,1,0,0.75,1,10,0,31.030001,89.93,-5.02
Netherlands,210,1956,11,0,0,0,0,8710,75900000,1,0,0.5,1,10,0,31.82,93.400002,2.3199999
Netherlands,210,1957,12,0,0,0,0,8793,77300000,1,0,0.5,1,10,0,32.580002,93.57,4.8699999
Netherlands,210,1958,13,0,0,0,0,8295,68800000,1,0,0.75,1,10,0,28.889999,89.480003,-1.76
Netherlands,210,1959,14,0,0,0,0,8594,73900000,1,0,1,1,10,0,29.030001,91.760002,1.83
Netherlands,210,1960,15,0,0,0,0,9259,85700000,1,0,1.5,1,10,0,25.889999,93.32,-0.079999998
Netherlands,210,1961,16,0,0,0,0,9215,84900000,1,0,1.5,1,10,0,25.219999,90.459999,-3.0999999
Netherlands,210,1962,17,0,0,0,0,9678,93700000,1,0,1.75,1,10,0,25.219999,88.760002,-0.72000003
Netherlands,210,1963,18,0,0,0,0,9900,98000000,1,0,1.5,1,10,0,25.219999,89.839996,-1.92
Netherlands,210,1964,19,0,0,0,0,10536,111000000,1,0,1,1,10,0,21.950001,87.949997,-5.3699999
Netherlands,210,1965,20,0,0,0,0,10897,119000000,1,0,0.5,1,10,0,22.58,85.330002,-5.1300001
Netherlands,210,1966,21,0,0,0,0,11029,122000000,1,0,0.25,1,10,0,22.83,83.559998,-5.1999998
Netherlands,210,1967,22,0,0,0,0,11445,131000000,1,0,0.25,1,10,0,22.66,80.480003,-9.3699999
Netherlands,210,1968,23,0,0,0,0,12033,145000000,1,0,0.25,1,10,0,22.9,80.589996,-7.3600001
Netherlands,210,1969,24,0,0,0,0,12610,159000000,1,0,0.25,1,10,0,23.66,83.82,-1.51
Netherlands,210,1970,25,0,0,0,0,13183,174000000,1,0,0,1,10,0,24.059999,89.699997,6.1399999
Netherlands,210,1971,26,0,0,0,0,13559,184000000,1,0,0,1,10,0,22.790001,89.480003,9
Netherlands,210,1972,27,0,0,0,0,13871,192000000,1,0,0,1,10,0,23.360001,85.589996,5
Netherlands,210,1973,28,0,0,0,0,14422,208000000,1,0,0,1,10,0,24.82,89.830002,6.0100002
Netherlands,210,1974,29,0,0,0,0,14886,222000000,1,0,0,1,10,0,25.360001,103.2,13.5
Netherlands,210,1975,30,0,0,0,0,14714,217000000,1,0,0,1,10,0,25.35,94.599998,5.1199999
Netherlands,210,1976,31,0,0,0,0,15342,235000000,1,0,0,1,10,0,26.059999,96.75,11.16
Netherlands,210,1977,32,0,0,0,0,15611,244000000,1,0,0,1,10,0,26.059999,92.150002,2.3199999
Netherlands,210,1978,33,0,0,0,0,15876,252000000,1,0,0,1,10,0,26.059999,88.650002,-14.55
Netherlands,210,1979,34,0,0,0,0,16104,259000000,1,0,0,1,10,0,26.76,97.32,2.72
Netherlands,210,1980,35,0,0,0,0,16165,261000000,1,0,0.25,1,10,0,26.059999,103.75,7.0100002
Netherlands,210,1981,36,0,0,0,0,15933,254000000,1,0,0.25,1,10,0,25.35,110.74,18.58
Netherlands,210,1982,37,0,0,0,0,15651,245000000,1,0,0.25,1,10,0,26.059999,108.43,19.790001
Netherlands,210,1983,38,0,0,0,0,15855,251000000,1,0,0.25,1,10,0,26.76,108.04,10.73
Netherlands,210,1984,39,0,0,0,0,16335,267000000,1,0,0,1,10,0,26.76,115.56,11.81
Netherlands,210,1985,40,0,0,0,0,16766,281000000,1,0,0,1,10,0,27.459999,117.99,7.25
Netherlands,210,1986,41,0,0,0,0,17135,294000000,1,0,0,1,10,0,27.459999,98.599998,-9.8299999
Netherlands,210,1987,42,0,0,0,0,17608,310000000,1,0,0,1,10,0,27.459999,97.82,-10.22
Netherlands,210,1988,43,0,0,0,0,18035,325000000,1,0,0,1,10,0,28.870001,101.52,-14.04
Netherlands,210,1989,44,0,0,0,0,18833,355000000,1,0,0,1,10,0,30.280001,107.76,-10.23
Netherlands,210,1990,45,0,0,0,0,19469,379000000,1,0,0.25,1,10,0,34.029999,104.57,5.96
Netherlands,210,1991,46,0,0,0,0,19797,392000000,1,0,0.25,1,10,0,32.91,104.71,6.8899999
Netherlands,210,1992,47,0,0,0,0,19997,400000000,1,0,0.25,1,10,0,34.810001,100.85,-0.68000001
Netherlands,210,1993,48,0,0,0,0,19974,399000000,1,0,0.75,1,10,0,35,99.190002,-8.5699997
Netherlands,210,1994,49,0,0,0,0,20369,415000000,1,0,0.5,1,10,0,35,103.7,-0.87
Netherlands,210,1995,50,0,0,0,0,20880,436000000,1,0,0.5,1,10,0,35.220001,108.96,4.25
Netherlands,210,1996,51,0,0,0,0,21429,459000000,1,0,0.5,1,10,0,37.110001,110.08,9.2299995
Netherlands,210,1997,52,0,0,0,0,22144,490000000,1,0,0,1,10,0,35.849998,116.23,17.040001
Netherlands,210,1998,53,0,0,0,0,22970,528000000,1,0,0.25,1,10,0,35.849998,116.49,12.79
Netherlands,210,1999,54,0,0,0,0,23664,560000000,1,0,0.5,1,10,0,31.450001,116.85,7.9000001
Netherlands,210,2000,55,0,0,0,0,24315,591000000,1,0,0.75,1,10,0,31.450001,129.59,19.51
Belgium,211,1945,0,0,0,0,0,,,1,1,,0,10,0,29.17,,
Belgium,211,1946,1,0,0,0,0,,,1,1,,0,10,0,30.139999,,
Belgium,211,1947,2,0,0,0,0,,,1,1,,0,10,0,28.379999,,
Belgium,211,1948,3,0,0,0,0,,,1,1,,0,10,0,29.110001,,
Belgium,211,1949,4,0,0,0,0,,,1,1,,1,10,0,28.75,,
Belgium,211,1950,5,0,0,0,0,6057,36700000,1,1,0,1,10,0,29.629999,64.540001,12.86
Belgium,211,1951,6,0,0,0,0,6233,38900000,1,1,0.5,1,10,0,29.27,77.400002,12.86
Belgium,211,1952,7,0,0,0,0,6329,40100000,1,1,0.66666669,1,10,0,32.93,71.220001,6.6799998
Belgium,211,1953,8,0,0,0,0,6502,42300000,1,1,0.75,1,10,0,31.33,67.580002,3.04
Belgium,211,1954,9,0,0,0,0,6780,46000000,1,1,0.60000002,1,10,0,31.4,69.330002,4.79
Belgium,211,1955,10,0,0,0,0,6997,49000000,1,0,0.60000002,1,10,0,31.030001,75.360001,-2.04
Belgium,211,1956,11,0,0,0,0,7179,51500000,1,0,0.40000001,1,10,0,31.82,82,10.78
Belgium,211,1957,12,0,0,0,0,7271,52900000,1,0,0.2,1,10,0,32.580002,80.650002,13.07
Belgium,211,1958,13,0,0,0,0,7131,50900000,1,0,0.2,1,10,0,28.889999,73.470001,4.1399999
Belgium,211,1959,14,0,0,0,0,7371,54300000,1,0,0.2,1,10,0,29.030001,74.610001,-0.75
Belgium,211,1960,15,0,0,0,0,7759,60200000,1,0,0.60000002,1,10,0,25.889999,79.699997,-2.3
Belgium,211,1961,16,0,0,0,0,8141,66300000,1,0,0.60000002,1,10,0,25.219999,82.120003,1.47
Belgium,211,1962,17,0,0,0,0,8538,72900000,1,0,0.60000002,1,10,0,25.219999,84.129997,10.66
Belgium,211,1963,18,0,0,0,0,8875,78800000,1,0,0.40000001,1,10,0,25.219999,87.709999,13.1
Belgium,211,1964,19,0,0,0,0,9453,89400000,1,0,0.40000001,1,10,0,21.950001,87.870003,8.1700001
Belgium,211,1965,20,0,0,0,0,9713,94300000,1,0,0,1,10,0,22.58,86.629997,4.5100002
Belgium,211,1966,21,0,0,0,0,9982,99600000,1,0,0,1,10,0,22.83,90.269997,6.1399999
Belgium,211,1967,22,0,0,0,0,10301,106000000,1,0,0,1,10,0,22.66,87.059998,-0.64999998
Belgium,211,1968,23,0,0,0,0,10671,114000000,1,0,0,1,10,0,22.9,91.690002,3.8199999
Belgium,211,1969,24,0,0,0,0,11375,129000000,1,0,0,1,10,0,23.66,98.690002,12.06
Belgium,211,1970,25,0,0,0,0,12052,145000000,1,0,0,1,10,0,24.059999,100.9,10.63
Belgium,211,1971,26,0,0,0,0,12433,155000000,1,0,0,1,10,0,22.790001,98.440002,11.38
Belgium,211,1972,27,0,0,0,0,13005,169000000,1,0,0,1,10,0,23.360001,98.010002,6.3200002
Belgium,211,1973,28,0,0,0,0,13779,190000000,1,0,0,1,10,0,24.82,108.29,9.5900002
Belgium,211,1974,29,0,0,0,0,14341,206000000,1,0,0,1,10,0,25.360001,121.09,20.18
Belgium,211,1975,30,0,0,0,0,14026,197000000,1,0,0,1,10,0,25.35,105.27,6.8299999
Belgium,211,1976,31,0,0,0,0,14809,219000000,1,0,0,1,10,0,26.059999,111.36,13.35
Belgium,211,1977,32,0,0,0,0,14874,221000000,1,0,0,1,10,0,26.059999,110.05,1.77
Belgium,211,1978,33,0,0,0,0,15259,233000000,1,0,0,1,10,0,26.059999,106.18,-14.9
Belgium,211,1979,34,0,0,0,0,15584,243000000,1,0,0,1,10,0,26.76,116.83,11.56
Belgium,211,1980,35,0,0,0,0,16301,266000000,1,0,0,1,10,0,26.059999,117.68,6.3200002
Belgium,211,1981,36,0,0,0,0,16198,262000000,1,0,0,1,10,0,25.35,125.87,15.82
Belgium,211,1982,37,0,0,0,0,16225,263000000,1,0,0,1,10,0,26.059999,134.66,28.48
Belgium,211,1983,38,0,0,0,0,16237,264000000,1,0,0,1,10,0,26.76,137.49001,20.66
Belgium,211,1984,39,0,0,0,0,16672,278000000,1,0,0,1,10,0,26.76,146.45,28.77
Belgium,211,1985,40,0,0,0,0,16983,288000000,1,0,0,1,10,0,27.459999,141.49001,15.62
Belgium,211,1986,41,0,0,0,0,17284,299000000,1,0,0,1,10,0,27.459999,128.32001,-6.3400002
Belgium,211,1987,42,0,0,0,0,17771,316000000,1,0,0,1,10,0,27.459999,125.33,-12.16
Belgium,211,1988,43,0,0,0,0,18619,347000000,1,0,0,1,10,0,28.870001,132.64999,-13.8
Belgium,211,1989,44,0,0,0,0,19316,373000000,1,0,0,1,10,0,30.280001,141.58,0.1
Belgium,211,1990,45,0,0,0,0,19864,395000000,1,0,0.2,1,10,0,34.029999,137.7,9.3900003
Belgium,211,1991,46,0,0,0,0,20088,404000000,1,0,0.40000001,1,10,0,32.91,134.7,9.3699999
Belgium,211,1992,47,0,0,0,0,20324,413000000,1,0,0.60000002,1,10,0,34.810001,130.38,-2.27
Belgium,211,1993,48,0,0,0,0,19919,397000000,1,0,0.80000001,1,10,0,35,124.48,-17.1
Belgium,211,1994,49,0,0,0,0,20403,416000000,1,0,0.80000001,1,10,0,35,130.22,-7.4899998
Belgium,211,1995,50,0,0,0,0,20913,437000000,1,0,0.60000002,1,10,0,35.220001,133.73,-0.97000003
Belgium,211,1996,51,0,0,0,0,21103,445000000,1,0,0.40000001,1,10,0,37.110001,137.03,6.6500001
Belgium,211,1997,52,0,0,0,0,21847,477000000,1,0,0.2,1,10,0,35.849998,144.83,20.35
Belgium,211,1998,53,0,0,0,0,22307,498000000,1,0,0.2,1,10,0,35.849998,146.09,15.87
Belgium,211,1999,54,0,0,0,0,22931,526000000,1,0,0.2,1,10,0,31.450001,146.95,13.22
Belgium,211,2000,55,0,0,0,0,23786,566000000,1,0,0.40000001,1,10,0,31.450001,169.33,32.299999
LUX,212,1945,0,0,0,0,0,,,0,0,,0,10,0,29.17,,
LUX,212,1946,1,0,0,0,0,,,0,0,,0,10,0,30.139999,,
LUX,212,1947,2,0,0,0,0,,,0,0,,0,10,0,28.379999,,
LUX,212,1948,3,0,0,0,0,,,0,0,,0,10,0,29.110001,,
LUX,212,1949,4,0,0,0,0,,,0,0,,1,10,0,28.75,,
LUX,212,1950,5,0,0,0,0,10112,102000000,0,0,0,1,10,0,29.629999,128.59,48.560001
LUX,212,1951,6,0,0,0,0,9393,88200000,0,0,0,1,10,0,29.27,177.14999,48.560001
LUX,212,1952,7,0,0,0,0,9858,97200000,0,0,0,1,10,0,32.93,181.09,52.5
LUX,212,1953,8,0,0,0,0,10073,101000000,0,0,0,1,10,0,31.33,157.73,29.129999
LUX,212,1954,9,0,0,0,0,9917,98300000,0,0,0,1,10,0,31.4,151.98,23.379999
LUX,212,1955,10,0,0,0,0,10314,106000000,0,0,0,1,10,0,31.030001,166.81,-10.34
LUX,212,1956,11,0,0,0,0,10705,115000000,0,0,0,1,10,0,31.82,178.5,-2.5899999
LUX,212,1957,12,0,0,0,0,11235,126000000,0,0,0,1,10,0,32.580002,176.88,19.15
LUX,212,1958,13,0,0,0,0,11260,127000000,0,0,0,1,10,0,28.889999,164.05,12.08
LUX,212,1959,14,0,0,0,0,11276,127000000,0,0,0,1,10,0,29.030001,166.73,-0.079999998
LUX,212,1960,15,0,0,0,0,11589,134000000,0,0,0,1,10,0,25.889999,177.57001,-0.93000001
LUX,212,1961,16,0,0,0,0,11802,139000000,0,0,0,1,10,0,25.219999,186.78999,9.9099998
LUX,212,1962,17,0,0,0,0,11831,140000000,0,0,0,1,10,0,25.219999,177.89,13.84
LUX,212,1963,18,0,0,0,0,11972,143000000,0,0,0,1,10,0,25.219999,172.84,6.1100001
LUX,212,1964,19,0,0,0,0,12874,166000000,1,0,0,1,10,0,21.950001,176.17999,-1.39
LUX,212,1965,20,0,0,0,0,12927,167000000,1,0,0,1,10,0,22.58,179.8,-7
LUX,212,1966,21,0,0,0,0,13040,170000000,1,0,0,1,10,0,22.83,169.95,-7.9400001
LUX,212,1967,22,0,0,0,0,13117,172000000,1,0,0,1,10,0,22.66,165.28,-7.5599999
LUX,212,1968,23,0,0,0,0,13692,187000000,1,0,0,1,10,0,22.9,166.83,-9.3500004
LUX,212,1969,24,0,0,0,0,15013,225000000,1,0,0,1,10,0,23.66,169.34,-10.46
LUX,212,1970,25,0,0,0,0,15020,226000000,1,0,0,1,10,0,24.059999,181.10001,11.15
LUX,212,1971,26,0,0,0,0,15312,234000000,1,0,0,1,10,0,22.790001,190.09,24.809999
LUX,212,1972,27,0,0,0,0,16110,260000000,1,0,0,1,10,0,23.360001,175.78999,8.9700003
LUX,212,1973,28,0,0,0,0,17328,300000000,1,0,0,1,10,0,24.82,182.56,13.22
LUX,212,1974,29,0,0,0,0,17794,317000000,1,0,0,1,10,0,25.360001,202.31,21.209999
LUX,212,1975,30,0,0,0,0,16271,265000000,1,0,0,1,10,0,25.35,198.95,8.8599997
LUX,212,1976,31,0,0,0,0,16584,275000000,1,0,0,1,10,0,26.059999,187.66,11.87
LUX,212,1977,32,0,0,0,0,16705,279000000,1,0,0,1,10,0,26.059999,186.84,4.2800002
LUX,212,1978,33,0,0,0,0,17498,306000000,1,0,0,1,10,0,26.059999,183.07001,-19.25
LUX,212,1979,34,0,0,0,0,17810,317000000,1,0,0,1,10,0,26.76,195.83,-3.1099999
LUX,212,1980,35,0,0,0,0,17924,321000000,1,0,0,1,10,0,26.059999,195.92999,8.2700005
LUX,212,1981,36,0,0,0,0,17742,315000000,1,0,0,1,10,0,25.35,194.25,7.4099998
LUX,212,1982,37,0,0,0,0,17890,320000000,1,0,0,1,10,0,26.059999,198.05,14.98
LUX,212,1983,38,0,0,0,0,18411,339000000,1,0,0,1,10,0,26.76,198.71001,2.8699999
LUX,212,1984,39,0,0,0,0,19625,385000000,1,0,0,1,10,0,26.76,220.92,24.99
LUX,212,1985,40,0,0,0,0,20123,405000000,1,0,0,1,10,0,27.459999,233.53,39.279999
LUX,212,1986,41,0,0,0,0,21781,474000000,1,0,0,1,10,0,27.459999,217.28999,19.24
LUX,212,1987,42,0,0,0,0,22084,488000000,1,0,0,1,10,0,27.459999,213.78999,15.09
LUX,212,1988,43,0,0,0,0,24373,594000000,1,0,0,1,10,0,28.870001,223.81,2.8900001
LUX,212,1989,44,0,0,0,0,26667,711000000,1,0,0,1,10,0,30.280001,222.59,-10.94
LUX,212,1990,45,0,0,0,0,26921,725000000,1,0,0,1,10,0,34.029999,220.85001,3.5599999
LUX,212,1991,46,0,0,0,0,28252,798000000,1,0,0,1,10,0,32.91,221,7.21
LUX,212,1992,47,0,0,0,0,29065,845000000,1,0,0,1,10,0,34.810001,207.35001,-16.459999
LUX,212,1993,48,0,0,0,0,31430,988000000,1,0,0,1,10,0,35,209.45,-13.15
LUX,212,1994,49,0,0,0,0,32238,1040000000,1,0,0,1,10,0,35,206.74001,-14.11
LUX,212,1995,50,0,0,0,0,34355,1180000000,1,0,0,1,10,0,35.220001,205.7,-15.3
LUX,212,1996,51,0,0,0,0,35169,1240000000,1,0,0,1,10,0,37.110001,211.75999,4.4099998
LUX,212,1997,52,0,0,0,0,37890,1440000000,1,0,0,1,10,0,35.849998,222.25,12.8
LUX,212,1998,53,0,0,0,0,39674,1570000000,1,0,0.2,1,10,0,35.849998,235.42,28.68
LUX,212,1999,54,0,0,0,0,41354,1710000000,1,0,0.2,1,10,0,31.450001,257.32001,51.619999
LUX,212,2000,55,0,0,0,0,44048,1940000000,1,0,0.40000001,1,10,0,31.450001,285.59,73.830002
France,220,1945,0,0,0,0,0,4050,16400000,1,0,5,0,10,0,29.17,21,2
France,220,1946,1,1,1,0,0,4354,19000000,1,1,2,0,10,0,30.139999,22,2
France,220,1947,2,1,,0,0,4652,21600000,1,1,2,0,10,0,28.379999,23,2
France,220,1948,3,1,,0,0,4946,24500000,1,1,2,0,10,0,29.110001,24,4
France,220,1949,4,1,,0,0,5234,27400000,1,1,1,1,10,0,28.75,25,4
France,220,1950,5,1,,0,0,5520,30500000,1,1,1,1,10,0,29.629999,26,4.1300001
France,220,1951,6,1,,0,0,5792,33500000,1,1,1,1,10,0,29.27,31.99,4.1300001
France,220,1952,7,1,,0,0,6057,36700000,1,1,1.333333,1,10,0,32.93,27.639999,-0.22
France,220,1953,8,1,,0,0,6149,37800000,1,1,1.25,1,10,0,31.33,25.59,-2.27
France,220,1954,9,2,,1,0,6232,38800000,1,1,1,1,10,0,31.4,26.41,-1.46
France,220,1955,10,2,,,0,6450,41600000,1,1,0.80000001,1,10,0,31.030001,26.190001,-5.8000002
France,220,1956,11,2,,,0,6906,47700000,1,0,0.80000001,1,10,0,31.82,24.9,-2.74
France,220,1957,12,2,,,0,7202,51900000,1,0,0.60000002,1,10,0,32.580002,24.83,-0.75999999
France,220,1958,13,2,,,0,7237,52400000,1,0,1.2,1,5,-5,28.889999,23.76,-2.6500001
France,220,1959,14,2,,,0,7478,55900000,1,0,1.6,1,5,-5,29.030001,24.41,-1.78
France,220,1960,15,3,,,1,7861,61800000,1,0,2,1,5,-5,25.889999,26.41,1.51
France,220,1961,16,3,,,,8211,67400000,1,0,2.2,1,5,-5,25.219999,25.76,0.93000001
France,220,1962,17,3,,,,8623,74400000,1,0,2,1,5,-5,25.219999,24.469999,0.70999998
France,220,1963,18,3,,,,8931,79800000,1,0,1.4,1,5,0,25.219999,24.549999,0.14
France,220,1964,19,3,,,,9451,89300000,1,0,1.2,1,5,0,21.950001,25.16,-1.24
France,220,1965,20,3,,,,9789,95800000,1,0,0.80000001,1,5,0,22.58,25.290001,-0.47
France,220,1966,21,3,,,,10228,105000000,1,0,0.40000001,1,5,0,22.83,25.99,1.52
France,220,1967,22,3,,,,10621,113000000,1,0,0.40000001,1,5,0,22.66,25.690001,1.14
France,220,1968,23,3,,,,11020,121000000,1,0,0.2,1,5,0,22.9,26.09,0.92000002
France,220,1969,24,3,,,,11736,138000000,1,0,0,1,8,3,23.66,28.18,2.8900001
France,220,1970,25,3,,,,12238,150000000,1,0,0,1,8,3,24.059999,30.4,4.4200001
France,220,1971,26,3,,,,12703,161000000,1,0,0,1,8,3,22.790001,31.049999,5.3600001
France,220,1972,27,3,,,,13156,173000000,1,0,0,1,8,3,23.360001,31.67,5.5799999
France,220,1973,28,3,,,,13794,190000000,1,0,0,1,8,3,24.82,33.52,5.3400002
France,220,1974,29,3,,,,14160,201000000,1,0,0,1,8,0,25.360001,41.5,11.1
France,220,1975,30,3,,,,13926,194000000,1,0,0,1,8,0,25.35,36.099998,5.0500002
France,220,1976,31,3,,,,14481,210000000,1,0,0.2,1,8,0,26.059999,39.049999,7.3800001
France,220,1977,32,3,,,,14868,221000000,1,0,0.60000002,1,8,0,26.059999,39.970001,6.4499998
France,220,1978,33,3,,,,15094,228000000,1,0,0.80000001,1,8,0,26.059999,38.610001,-2.8900001
France,220,1979,34,3,,,,15967,255000000,1,0,0.80000001,1,8,0,26.76,40.630001,4.5300002
France,220,1980,35,3,,,,16200,262000000,1,0,1.2,1,8,0,26.059999,43.200001,4.1599998
France,220,1981,36,3,,,,16301,266000000,1,0,1.2,1,8,0,25.35,45.099998,5.1399999
France,220,1982,37,3,,,,16572,275000000,1,0,0.80000001,1,8,0,26.059999,44.82,6.21
France,220,1983,38,3,,,,16856,284000000,1,0,0.60000002,1,8,0,26.76,44.279999,3.6400001
France,220,1984,39,3,,,,17124,293000000,1,0,1,1,8,0,26.76,46.950001,3.75
France,220,1985,40,3,,,,17257,298000000,1,0,1,1,8,0,27.459999,46.799999,1.7
France,220,1986,41,3,,,,17462,305000000,1,0,0.80000001,1,9,1,27.459999,40.900002,-3.9200001
France,220,1987,42,3,,,,18158,330000000,1,0,1.2,1,9,1,27.459999,40.470001,-3.8099999
France,220,1988,43,3,,,,18985,360000000,1,0,1.6,1,9,1,28.870001,41.599998,-5.3600001
France,220,1989,44,3,,,,19487,380000000,1,0,1.6,1,9,1,30.280001,44.360001,-2.4400001
