,level_0,index,country,cowcc,year,risk,level,explore,pursue,acquire,gdpcap,g2,industry1,rivalry,disputes,allies,democracy,democratization,percentdems,openness,liberalization,iso2c,iso3c,region,log_gdpcap,log_g2
4616,4616,5041,Kenya,501,1975,12,0,0,0,0,1134,1285956,0,1,0.40000001,0,-7,0,25.35,64.339996,0.50999999,KE,KEN,Eastern Africa,7.03438793,14.06701375
4617,4617,5042,Kenya,501,1976,13,0,0,0,0,1089,1185921,0,1,0.60000002,0,-7,0,26.059999,64.209999,8.8900003,KE,KEN,Eastern Africa,6.993932975,13.98603109
4618,4618,5043,Kenya,501,1977,14,0,0,0,0,1120,1254400,0,1,1,0,-7,0,26.059999,66.550003,10.49,KE,KEN,Eastern Africa,7.021976423,14.04216873
4619,4619,5044,Kenya,501,1978,15,0,0,0,0,1145,1311025,0,1,1,0,-7,0,26.059999,67.620003,-6.9499998,KE,KEN,Eastern Africa,7.044032897,14.08632059
4620,4620,5045,Kenya,501,1979,16,0,0,0,0,1248,1557504,0,1,1,0,-6,1,26.76,57.360001,-6.9699998,KE,KEN,Eastern Africa,7.13009851,14.25859574
4621,4621,5046,Kenya,501,1980,17,0,0,0,0,1231,1515361,0,1,0.80000001,0,-6,1,26.059999,67,2.79,KE,KEN,Eastern Africa,7.116394144,14.23116491
4622,4622,5047,Kenya,501,1981,18,0,0,0,0,1219,1485961,0,1,0.60000002,0,-6,1,25.35,59.52,-7.0300002,KE,KEN,Eastern Africa,7.106606138,14.21157293
4623,4623,5048,Kenya,501,1982,19,0,0,0,0,1214,1473796,0,1,0.2,0,-7,0,26.059999,53.68,-13.95,KE,KEN,Eastern Africa,7.102499356,14.20335262
4624,4624,5049,Kenya,501,1983,20,0,0,0,0,1178,1387684,0,1,0,0,-7,0,26.76,50.48,-6.8800001,KE,KEN,Eastern Africa,7.072421901,14.14314745
4625,4625,5050,Kenya,501,1984,21,0,0,0,0,1175,1380625,0,1,0,0,-7,-1,26.76,53.84,-13.16,KE,KEN,Eastern Africa,7.069874128,14.13804758
4626,4626,5051,Kenya,501,1985,22,0,0,0,0,1146,1313316,0,1,0,0,-7,-1,27.459999,51.68,-7.8400002,KE,KEN,Eastern Africa,7.044905117,14.08806656
4627,4627,5052,Kenya,501,1986,23,0,0,0,0,1232,1517824,0,1,0,0,-7,-1,27.459999,51.459999,-2.21,KE,KEN,Eastern Africa,7.117205503,14.23278895
4628,4628,5053,Kenya,501,1987,24,0,0,0,0,1251,1565001,0,1,0.2,0,-7,0,27.459999,47.779999,-2.7,KE,KEN,Eastern Africa,7.132497552,14.26339766
4629,4629,5054,Kenya,501,1988,25,0,0,0,0,1298,1684804,0,1,0.2,0,-7,0,28.870001,49.189999,-4.6399999,KE,KEN,Eastern Africa,7.169350017,14.33716039
4630,4630,5055,Kenya,501,1989,26,0,0,0,0,1312,1721344,0,1,0.60000002,0,-7,0,30.280001,53.549999,1.87,KE,KEN,Eastern Africa,7.180069874,14.35861652
4631,4631,5056,Kenya,501,1990,27,0,0,0,0,1335,1782225,0,1,0.60000002,0,-7,0,34.029999,57.459999,5.9899998,KE,KEN,Eastern Africa,7.197435354,14.3933737
4632,4632,5057,Kenya,501,1991,28,0,0,0,0,1312,1721344,0,1,0.60000002,0,-5,2,32.91,55.93,8.1499996,KE,KEN,Eastern Africa,7.180069874,14.35861652
4633,4633,5058,Kenya,501,1992,29,0,0,0,0,1273,1620529,0,1,0.40000001,0,-5,2,34.810001,54.369999,5.1799998,KE,KEN,Eastern Africa,7.149916836,14.29826381
4634,4634,5059,Kenya,501,1993,30,0,0,0,0,1248,1557504,0,1,0.40000001,0,-5,2,35,88.059998,34.52,KE,KEN,Eastern Africa,7.13009851,14.25859574
4635,4635,5060,Kenya,501,1994,31,0,0,0,0,1231,1515361,0,1,0,0,-5,2,35,70.900002,13.45,KE,KEN,Eastern Africa,7.116394144,14.23116491
4636,4636,5061,Kenya,501,1995,32,0,0,0,0,1253,1570009,0,1,0.40000001,0,-5,2,35.220001,71.519997,15.58,KE,KEN,Eastern Africa,7.134093721,14.26659255
4637,4637,5062,Kenya,501,1996,33,0,0,0,0,1269,1610361,0,1,0.40000001,0,-5,0,37.110001,69.75,15.38,KE,KEN,Eastern Africa,7.146772179,14.29196956
4638,4638,5063,Kenya,501,1997,34,0,0,0,0,1292,1669264,0,1,0.60000002,0,-2,3,35.849998,65.589996,-22.48,KE,KEN,Eastern Africa,7.164720379,14.32789397
4639,4639,5064,Kenya,501,1998,35,0,0,0,0,1273,1620529,0,1,0.60000002,0,-2,3,35.849998,58.959999,-11.94,KE,KEN,Eastern Africa,7.149916836,14.29826381
4640,4640,5065,Kenya,501,1999,36,0,0,0,0,1246,1552516,0,1,0.80000001,0,-2,3,31.450001,57.849998,-13.67,KE,KEN,Eastern Africa,7.128495946,14.25538804
4641,4641,5066,Kenya,501,2000,37,0,0,0,0,1244,1547536,1,1,0.40000001,0,-2,3,31.450001,61.709999,-8.04,KE,KEN,Eastern Africa,7.126890809,14.25217519
4642,4642,5078,Tanzania,510,1961,0,0,0,0,0,365,133225,0,0,0,0,-7,0,25.219999,41.470001,-2.0899999,TZ,TZA,Eastern Africa,5.902633333,11.79980221
4643,4643,5079,Tanzania,510,1962,1,0,0,0,0,379,143641,0,0,0,0,-7,0,25.219999,39.380001,-2.0899999,TZ,TZA,Eastern Africa,5.940171253,11.87507937
4644,4644,5080,Tanzania,510,1963,2,0,0,0,0,389,151321,0,0,0,0,-7,0,25.219999,41.299999,-0.17,TZ,TZA,Eastern Africa,5.966146739,11.9271653
4645,4645,5081,Tanzania,510,1964,3,0,0,0,0,476,226576,0,0,0,0,-7,0,21.950001,37.369999,-4.0999999,TZ,TZA,Eastern Africa,6.167516491,12.33084012
4646,4646,5082,Tanzania,510,1965,4,0,0,0,0,484,234256,0,0,0,0,-7,0,22.58,36.959999,-4.5100002,TZ,TZA,Eastern Africa,6.184148891,12.36417408
4647,4647,5083,Tanzania,510,1966,5,0,0,0,0,502,252004,0,0,0,0,-7,0,22.83,38.790001,-0.58999997,TZ,TZA,Eastern Africa,6.22059017,12.43720421
4648,4648,5084,Tanzania,510,1967,6,0,0,0,0,533,284089,0,0,0,0,-7,0,22.66,36.650002,-4.6500001,TZ,TZA,Eastern Africa,6.280395839,12.55704637
4649,4649,5085,Tanzania,510,1968,7,0,0,0,0,548,300304,0,0,0,0,-7,0,22.9,35.82,-1.55,TZ,TZA,Eastern Africa,6.308098442,12.6125539
4650,4650,5086,Tanzania,510,1969,8,0,0,0,0,544,295936,0,0,0,0,-7,0,23.66,34.919998,-2.04,TZ,TZA,Eastern Africa,6.300785795,12.59790187
4651,4651,5087,Tanzania,510,1970,9,0,0,0,0,555,308025,0,0,0,0,-7,0,24.059999,35.02,-3.78,TZ,TZA,Eastern Africa,6.320768294,12.63793947
4652,4652,5088,Tanzania,510,1971,10,0,0,0,0,570,324900,0,0,0.2,0,-7,0,22.790001,37.080002,0.43000001,TZ,TZA,Eastern Africa,6.34738921,12.6912758
4653,4653,5089,Tanzania,510,1972,11,0,0,0,0,564,318096,0,0,0.80000001,0,-7,0,23.360001,36.720001,0.89999998,TZ,TZA,Eastern Africa,6.336825731,12.67011165
4654,4654,5090,Tanzania,510,1973,12,0,0,0,0,596,355216,0,0,1.4,0,-7,0,24.82,33.889999,-1.03,TZ,TZA,Eastern Africa,6.391917113,12.78048415
4655,4655,5091,Tanzania,510,1974,13,0,0,0,0,578,334084,0,0,1.6,0,-7,0,25.360001,35.689999,0.67000002,TZ,TZA,Eastern Africa,6.361302478,12.71915073
4656,4656,5092,Tanzania,510,1975,14,0,0,0,0,573,328329,0,0,1.8,0,-7,0,25.35,32.330002,-4.75,TZ,TZA,Eastern Africa,6.352629396,12.70177448
4657,4657,5093,Tanzania,510,1976,15,0,0,0,0,625,390625,0,0,1.6,0,-7,0,26.059999,28.190001,-8.5299997,TZ,TZA,Eastern Africa,6.439350371,12.87550586
4658,4658,5094,Tanzania,510,1977,16,0,0,0,0,617,380689,0,0,1.4,0,-7,0,26.059999,25.870001,-8.0200005,TZ,TZA,Eastern Africa,6.426488457,12.84974067
4659,4659,5095,Tanzania,510,1978,17,0,0,0,0,620,384400,0,0,1,0,-7,0,26.059999,26.799999,-8.8999996,TZ,TZA,Eastern Africa,6.431331082,12.85944156
4660,4660,5096,Tanzania,510,1979,18,0,0,0,0,645,416025,0,0,1.2,0,-7,0,26.76,24.860001,-7.4699998,TZ,TZA,Eastern Africa,6.470799504,12.93850304
4661,4661,5097,Tanzania,510,1980,19,0,0,0,0,599,358801,0,0,1,0,-7,0,26.059999,24.92,-3.27,TZ,TZA,Eastern Africa,6.396929655,12.79052598
4662,4662,5098,Tanzania,510,1981,20,0,0,0,0,594,352836,0,0,1,0,-7,0,25.35,20.719999,-5.1500001,TZ,TZA,Eastern Africa,6.388561406,12.77376147
4663,4663,5099,Tanzania,510,1982,21,0,0,0,0,591,349281,0,0,0.60000002,0,-7,0,26.059999,14.65,-12.15,TZ,TZA,Eastern Africa,6.383506635,12.7636349
4664,4664,5100,Tanzania,510,1983,22,0,0,0,0,538,289444,0,0,0.40000001,0,-7,0,26.76,13.11,-11.75,TZ,TZA,Eastern Africa,6.289715571,12.57572058
4665,4665,5101,Tanzania,510,1984,23,0,0,0,0,590,348100,0,0,0,0,-7,0,26.76,16.1,-8.8100004,TZ,TZA,Eastern Africa,6.381816017,12.76024795
4666,4666,5102,Tanzania,510,1985,24,0,0,0,0,622,386884,0,0,0,0,-7,0,27.459999,14.06,-6.6599998,TZ,TZA,Eastern Africa,6.434546519,12.86588277
4667,4667,5103,Tanzania,510,1986,25,0,0,0,0,637,405769,0,0,0,0,-7,0,27.459999,19.83,5.1799998,TZ,TZA,Eastern Africa,6.458338283,12.91354178
4668,4668,5104,Tanzania,510,1987,26,0,0,0,0,743,552049,0,0,0,0,-7,0,27.459999,25.309999,12.2,TZ,TZA,Eastern Africa,6.612041035,13.2213939
4669,4669,5105,Tanzania,510,1988,27,0,0,0,0,484,234256,0,0,0,0,-7,0,28.870001,36.610001,20.51,TZ,TZA,Eastern Africa,6.184148891,12.36417408
4670,4670,5106,Tanzania,510,1989,28,0,0,0,0,493,243049,0,0,0,0,-7,0,30.280001,41.27,27.200001,TZ,TZA,Eastern Africa,6.202535517,12.40102246
4671,4671,5107,Tanzania,510,1990,29,0,0,0,0,494,244036,0,0,0,0,-7,0,34.029999,47.57,27.74,TZ,TZA,Eastern Africa,6.204557763,12.40507513
4672,4672,5108,Tanzania,510,1991,30,0,0,0,0,494,244036,0,0,0,0,-7,0,32.91,46.560001,21.24,TZ,TZA,Eastern Africa,6.204557763,12.40507513
4673,4673,5109,Tanzania,510,1992,31,0,0,0,0,436,190096,0,0,0,0,-6,1,34.810001,48.290001,11.68,TZ,TZA,Eastern Africa,6.079933195,12.15528975
4674,4674,5110,Tanzania,510,1993,32,0,0,0,0,477,227529,0,0,0,0,-6,1,35,59.650002,18.379999,TZ,TZA,Eastern Africa,6.169610732,12.33503738
4675,4675,5111,Tanzania,510,1994,33,0,0,0,0,469,219961,0,0,0,0,-6,1,35,64.830002,17.26,TZ,TZA,Eastern Africa,6.152732695,12.30121008
4676,4676,5112,Tanzania,510,1995,34,0,0,0,0,467,218089,0,0,0.2,0,-1,6,35.220001,65.050003,18.5,TZ,TZA,Eastern Africa,6.148468296,12.2926631
4677,4677,5113,Tanzania,510,1996,35,0,0,0,0,471,221841,0,0,0.2,0,-1,6,37.110001,58.07,9.7799997,TZ,TZA,Eastern Africa,6.156978986,12.3097207
4678,4678,5114,Tanzania,510,1997,36,0,0,0,0,424,179776,0,0,0.40000001,0,-1,5,35.849998,43.990002,-15.66,TZ,TZA,Eastern Africa,6.052089169,12.09947247
4679,4679,5115,Tanzania,510,1998,37,0,0,0,0,464,215296,0,0,0.40000001,0,-1,5,35.849998,42.799999,-22.030001,TZ,TZA,Eastern Africa,6.142037406,12.27977375
4680,4680,5116,Tanzania,510,1999,38,0,0,0,0,473,223729,0,0,0.40000001,0,-1,5,31.450001,39.689999,-25.360001,TZ,TZA,Eastern Africa,6.161207322,12.31819525
4681,4681,5117,Tanzania,510,2000,39,0,0,0,0,482,232324,0,0,0.40000001,0,-1,0,31.450001,37.93,-20.139999,TZ,TZA,Eastern Africa,6.180016654,12.35589253
4684,4684,5133,Burundi,516,1963,0,0,0,0,0,525,275625,0,0,0,0,-3,-3,25.219999,21.799999,-5.7800002,BI,BDI,Eastern Africa,6.265301213,12.52680015
4685,4685,5134,Burundi,516,1964,1,0,0,0,0,557,310249,0,0,0.33333331,0,-3,-3,21.950001,26.17,-1.41,BI,BDI,Eastern Africa,6.324358962,12.6451337
4686,4686,5135,Burundi,516,1965,2,0,0,0,0,602,362404,0,0,0.5,0,-7,-7,22.58,22.879999,-4.6999998,BI,BDI,Eastern Africa,6.401917197,12.80051765
4687,4687,5136,Burundi,516,1966,3,0,0,0,0,607,368449,0,0,0.60000002,0,-7,-7,22.83,23.77,-5.7399998,BI,BDI,Eastern Africa,6.410174882,12.8170603
4688,4688,5137,Burundi,516,1967,4,0,0,0,0,675,455625,0,0,0.80000001,0,-7,-7,22.66,22.690001,0.88,BI,BDI,Eastern Africa,6.516193076,13.02942758
